,id,title,uri,tempo,time_sig,key_of,open_key,danceability,acousticness,artist.id,artist.name,artist.uri,artist.genres,artist.from,artist.mbid,album.title,album.uri,album.year,Nartist,Ntitle
362,zKVXVY,Darlington County,https://getsongbpm.com/song/darlington-county/zKVXVY,119.0,4/4,G,2d,54.0,2.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Born in the U.S.A.,https://getsongbpm.com/album/born-in-the-upointspointapoint/zqqY,1984.0,Bruce Springsteen,Darlington County
363,7LQnKr,Death to My Hometown,https://getsongbpm.com/song/death-to-my-hometown/7LQnKr,184.0,4/4,G♯,9d,40.0,1.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Wrecking Ball,https://getsongbpm.com/album/wrecking-ball/6GKAQ,2012.0,Bruce Springsteen,Death to My Hometown
364,,,,,,,,,,,,,,,,,,,Bruce Springsteen,Detroit Medley
365,YyZB9,Does This Bus Stop at 82nd Street?,https://getsongbpm.com/song/does-this-bus-stop-at-82nd-streetquestion/YyZB9,128.0,4/4,G,2d,56.0,25.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,"Greetings From Asbury Park, N.J.",https://getsongbpm.com/album/greetings-from-asbury-park-npointjpoint/BK6x,1973.0,Bruce Springsteen,Does This Bus Stop at 82nd Street?
366,,,,,,,,,,,,,,,,,,,Bruce Springsteen,Ghostbusters
367,Lv89Pv,Ghosts,https://getsongbpm.com/song/ghosts/Lv89Pv,125.0,4/4,B,6d,54.0,1.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Letter to You,https://getsongbpm.com/album/letter-to-you/VkjxB,2020.0,Bruce Springsteen,Ghosts
368,KZKQKR,Glory Days,https://getsongbpm.com/song/glory-days/KZKQKR,117.0,4/4,A,4d,58.0,5.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Born in the U.S.A.,https://getsongbpm.com/album/born-in-the-upointspointapoint/zqqY,1984.0,Bruce Springsteen,Glory Days
369,WQ1zX,Growin' Up,https://getsongbpm.com/song/growin-up/WQ1zX,132.0,4/4,C,1d,62.0,39.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,"Greetings From Asbury Park, N.J.",https://getsongbpm.com/album/greetings-from-asbury-park-npointjpoint/BK6x,1973.0,Bruce Springsteen,Growin' Up
370,16NyP,Human Touch,https://getsongbpm.com/song/human-touch/16NyP,117.0,4/4,C,1d,66.0,1.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Human Touch,https://getsongbpm.com/album/human-touch/8Grg,1992.0,Bruce Springsteen,Human Touch
371,,,,,,,,,,,,,,,,,,,Bruce Springsteen,Hungry Heart
372,NY9k88,I'll See You In My Dreams,https://getsongbpm.com/song/i-ll-see-you-in-my-dreams/NY9k88,116.0,4/4,A♯,11d,50.0,1.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Letter to You,https://getsongbpm.com/album/letter-to-you/VkjxB,2020.0,Bruce Springsteen,I'll See You in My Dreams
373,D9p8px,I'm on Fire,https://getsongbpm.com/song/i-m-on-fire/D9p8px,178.0,4/4,C♯m,5m,62.0,59.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Born in the U.S.A.,https://getsongbpm.com/album/born-in-the-upointspointapoint/zqqY,1984.0,Bruce Springsteen,I'm on Fire
374,16nxj,If I Should Fall Behind,https://getsongbpm.com/song/if-i-should-fall-behind/16nxj,112.0,4/4,D,3d,72.0,22.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Lucky Town,https://getsongbpm.com/album/lucky-town/qgZr,1992.0,Bruce Springsteen,If I Should Fall Behind
375,KLZr68,If I Was The Priest,https://getsongbpm.com/song/if-i-was-the-priest/KLZr68,162.0,4/4,A♯,11d,40.0,3.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Letter to You,https://getsongbpm.com/album/letter-to-you/VkjxB,2020.0,Bruce Springsteen,If I Was the Priest
376,,,,,,,,,,,,,,,,,,,Bruce Springsteen,Jersey Girl
377,wj2KR,Jungleland,https://getsongbpm.com/song/jungleland/wj2KR,133.0,4/4,F,12d,30.0,38.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Born to Run,https://getsongbpm.com/album/born-to-run/6MPL,1975.0,Bruce Springsteen,Jungleland
378,jqov4l,Land of Hope and Dreams,https://getsongbpm.com/song/land-of-hope-and-dreams/jqov4l,113.0,4/4,A,4d,50.0,1.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Wrecking Ball,https://getsongbpm.com/album/wrecking-ball/6GKAQ,2012.0,Bruce Springsteen,Land of Hope and Dreams
379,DQ9k0k,Last Man Standing,https://getsongbpm.com/song/last-man-standing/DQ9k0k,111.0,4/4,A,4d,57.0,1.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Letter to You,https://getsongbpm.com/album/letter-to-you/VkjxB,2020.0,Bruce Springsteen,Last Man Standing
380,z7KpX2,Letter To You,https://getsongbpm.com/song/letter-to-you/z7KpX2,118.0,4/4,A,4d,55.0,1.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Letter to You,https://getsongbpm.com/album/letter-to-you/VkjxB,2020.0,Bruce Springsteen,Letter to You
381,Z8oq6,Local Hero,https://getsongbpm.com/song/local-hero/Z8oq6,123.0,4/4,A♯,11d,58.0,14.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Lucky Town,https://getsongbpm.com/album/lucky-town/qgZr,1992.0,Bruce Springsteen,Local Hero
382,NlLmD,Lonesome Day,https://getsongbpm.com/song/lonesome-day/NlLmD,110.0,4/4,A♯,11d,51.0,1.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,The Rising,https://getsongbpm.com/album/the-rising/GvRk5,2002.0,Bruce Springsteen,Lonesome Day
383,mZm68n,Long Walk Home,https://getsongbpm.com/song/long-walk-home/mZm68n,122.0,4/4,A♯,11d,48.0,11.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Magic,https://getsongbpm.com/album/magic/oyo8K,2007.0,Bruce Springsteen,Long Walk Home
384,,,,,,,,,,,,,,,,,,,Bruce Springsteen,Louie Louie
385,10WlV,Mary's Place,https://getsongbpm.com/song/mary-s-place/10WlV,141.0,4/4,F,12d,54.0,1.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,The Rising,https://getsongbpm.com/album/the-rising/GvRk5,2002.0,Bruce Springsteen,Mary's Place
386,vgR8m,Meeting Across the River,https://getsongbpm.com/song/meeting-across-the-river/vgR8m,104.0,4/4,G♯,9d,47.0,82.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Born to Run,https://getsongbpm.com/album/born-to-run/6MPL,1975.0,Bruce Springsteen,Meeting Across the River
387,7LQnKr,Death to My Hometown,https://getsongbpm.com/song/death-to-my-hometown/7LQnKr,184.0,4/4,G♯,9d,40.0,1.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Wrecking Ball,https://getsongbpm.com/album/wrecking-ball/6GKAQ,2012.0,Bruce Springsteen,My Hometown
388,,,,,,,,,,,,,,,,,,,Bruce Springsteen,My Love Will Not Let You Down
389,oY8jj,Night,https://getsongbpm.com/song/night/oY8jj,124.0,4/4,Em,2m,50.0,38.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Born to Run,https://getsongbpm.com/album/born-to-run/6MPL,1975.0,Bruce Springsteen,Night
390,,,,,,,,,,,,,,,,,,,Bruce Springsteen,Nightshift
391,E9rxrv,No Surrender,https://getsongbpm.com/song/no-surrender/E9rxrv,152.0,4/4,F,12d,36.0,1.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Born in the U.S.A.,https://getsongbpm.com/album/born-in-the-upointspointapoint/zqqY,1984.0,Bruce Springsteen,No Surrender
392,yryGmE,Prove It All Night,https://getsongbpm.com/song/prove-it-all-night/yryGmE,114.0,4/4,F♯m,4m,46.0,2.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Darkness on the Edge of Town,https://getsongbpm.com/album/darkness-on-the-edge-of-town/Yxj0,1978.0,Bruce Springsteen,Prove It All Night
393,rRoxY4,Racing in the Street,https://getsongbpm.com/song/racing-in-the-street/rRoxY4,86.0,4/4,F,12d,57.0,59.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Darkness on the Edge of Town,https://getsongbpm.com/album/darkness-on-the-edge-of-town/Yxj0,1978.0,Bruce Springsteen,Racing in the Street
394,mQX0z9,Ramrod,https://getsongbpm.com/song/ramrod/mQX0z9,137.0,4/4,F♯,7d,56.0,6.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,The River,https://getsongbpm.com/album/the-river/MoBG,1980.0,Bruce Springsteen,Ramrod
395,qY9q0G,Reason to Believe,https://getsongbpm.com/song/reason-to-believe/qY9q0G,135.0,4/4,A♯m,8m,51.0,91.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Nebraska,https://getsongbpm.com/album/nebraska/oKqj,1982.0,Bruce Springsteen,Reason to Believe
396,,,,,,,,,,,,,,,,,,,Bruce Springsteen,Red Headed Woman
397,pk6nE2,Rosalita (Come Out Tonight),https://getsongbpm.com/song/rosalita-come-out-tonight/pk6nE2,154.0,4/4,F,12d,29.0,4.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,"The Wild, the Innocent & the E Street Shuffle",https://getsongbpm.com/album/the-wild-the-innocent-and-the-e-street-shuffle/YKp9,1973.0,Bruce Springsteen,Rosalita (Come Out Tonight)
398,,,,,,,,,,,,,,,,,,,Bruce Springsteen,Santa Claus Is Comin' to Town
399,,,,,,,,,,,,,,,,,,,Bruce Springsteen,Seeds
400,r0BmE,She's the One,https://getsongbpm.com/song/she-s-the-one/r0BmE,91.0,4/4,E,5d,34.0,13.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Born to Run,https://getsongbpm.com/album/born-to-run/6MPL,1975.0,Bruce Springsteen,She's the One
401,,,,,,,,,,,,,,,,,,,Bruce Springsteen,Sherry Darling
402,3y30n,Spirit in the Night,https://getsongbpm.com/song/spirit-in-the-night/3y30n,123.0,4/4,Em,2m,50.0,38.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,"Greetings From Asbury Park, N.J.",https://getsongbpm.com/album/greetings-from-asbury-park-npointjpoint/BK6x,1973.0,Bruce Springsteen,Spirit in the Night
403,,,,,,,,,,,,,,,,,,,Bruce Springsteen,Streets of Philadelphia
404,,,,,,,,,,,,,,,,,,,Bruce Springsteen,Tenth Avenue Freeze-Out
405,oj9mDj,The E Street Shuffle,https://getsongbpm.com/song/the-e-street-shuffle/oj9mDj,130.0,4/4,C,1d,47.0,10.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,"The Wild, the Innocent & the E Street Shuffle",https://getsongbpm.com/album/the-wild-the-innocent-and-the-e-street-shuffle/YKp9,1973.0,Bruce Springsteen,The E Street Shuffle
406,p8VGp,The Ghost of Tom Joad,https://getsongbpm.com/song/the-ghost-of-tom-joad/p8VGp,88.0,4/4,Bm,3m,45.0,43.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,The Ghost of Tom Joad,https://getsongbpm.com/album/the-ghost-of-tom-joad/Jpll,1995.0,Bruce Springsteen,The Ghost of Tom Joad
407,E09RPl,The Power Of Prayer,https://getsongbpm.com/song/the-power-of-prayer/E09RPl,113.0,4/4,B,6d,53.0,1.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Letter to You,https://getsongbpm.com/album/letter-to-you/VkjxB,2020.0,Bruce Springsteen,The Power of Prayer
408,vovBj0,The Promised Land,https://getsongbpm.com/song/the-promised-land/vovBj0,115.0,4/4,G,2d,57.0,2.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Darkness on the Edge of Town,https://getsongbpm.com/album/darkness-on-the-edge-of-town/Yxj0,1978.0,Bruce Springsteen,The Promised Land
409,3zQnO,The Rising,https://getsongbpm.com/song/the-rising/3zQnO,110.0,4/4,A♯,11d,50.0,7.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,The Rising,https://getsongbpm.com/album/the-rising/GvRk5,2002.0,Bruce Springsteen,The Rising
410,vgR8m,Meeting Across the River,https://getsongbpm.com/song/meeting-across-the-river/vgR8m,104.0,4/4,G♯,9d,47.0,82.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Born to Run,https://getsongbpm.com/album/born-to-run/6MPL,1975.0,Bruce Springsteen,The River
411,,,,,,,,,,,,,,,,,,,Bruce Springsteen,The Wish
412,mw8YO,Thunder Road,https://getsongbpm.com/song/thunder-road/mw8YO,140.0,4/4,F,12d,37.0,63.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Born to Run,https://getsongbpm.com/album/born-to-run/6MPL,1975.0,Bruce Springsteen,Thunder Road
413,,,,,,,,,,,,,,,,,,,Bruce Springsteen,Thundercrack
414,JZqyl,Tougher Than the Rest,https://getsongbpm.com/song/tougher-than-the-rest/JZqyl,98.0,4/4,D,3d,60.0,20.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Tunnel of Love,https://getsongbpm.com/album/tunnel-of-love/lEN1,1987.0,Bruce Springsteen,Tougher Than the Rest
415,,,,,,,,,,,,,,,,,,,Bruce Springsteen,Twist and Shout
416,,,,,,,,,,,,,,,,,,,Bruce Springsteen,Two Hearts
417,Pn7o1,Waitin' on a Sunny Day,https://getsongbpm.com/song/waitin-on-a-sunny-day/Pn7o1,106.0,4/4,C,1d,59.0,2.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,The Rising,https://getsongbpm.com/album/the-rising/GvRk5,2002.0,Bruce Springsteen,Waitin' on a Sunny Day
418,APj1jO,Working on the Highway,https://getsongbpm.com/song/working-on-the-highway/APj1jO,184.0,4/4,C,1d,43.0,9.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Born in the U.S.A.,https://getsongbpm.com/album/born-in-the-upointspointapoint/zqqY,1984.0,Bruce Springsteen,Working on the Highway
419,9QVpMZ,Wrecking Ball,https://getsongbpm.com/song/wrecking-ball/9QVpMZ,117.0,4/4,F,12d,46.0,5.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,Wrecking Ball,https://getsongbpm.com/album/wrecking-ball/6GKAQ,2012.0,Bruce Springsteen,Wrecking Ball
420,vlJO0,Youngstown,https://getsongbpm.com/song/youngstown/vlJO0,142.0,4/4,C,1d,59.0,72.0,y5n,Bruce Springsteen,https://getsongbpm.com/artist/bruce-springsteen/y5n,"['folk', 'pop', 'rock']",US,70248960-cb53-4ea4-943a-edb18f7d336f,The Ghost of Tom Joad,https://getsongbpm.com/album/the-ghost-of-tom-joad/Jpll,1995.0,Bruce Springsteen,Youngstown
421,rk2vKB,10 Years Today,https://getsongbpm.com/song/10-years-today/rk2vKB,173.0,4/4,Dm,12m,14.0,1.0,lOPL1,Bullet for My Valentine,https://getsongbpm.com/artist/bullet-for-my-valentine/lOPL1,"['heavy metal', 'rock']",GB,d530dbf9-69b1-404f-98f2-0431104f5a1e,The Poison,https://getsongbpm.com/album/the-poison/D1yXA,2005.0,Bullet for My Valentine,10 Years Today
422,kR2lzr,4 Words (to Choke Upon),https://getsongbpm.com/song/4-words-to-choke-upon/kR2lzr,92.0,4/4,G♯,9d,38.0,1.0,lOPL1,Bullet for My Valentine,https://getsongbpm.com/artist/bullet-for-my-valentine/lOPL1,"['heavy metal', 'rock']",GB,d530dbf9-69b1-404f-98f2-0431104f5a1e,The Poison,https://getsongbpm.com/album/the-poison/D1yXA,2005.0,Bullet for My Valentine,4 Words (to Choke Upon)
423,o2Z0EA,All These Things I Hate (Revolve Around Me),https://getsongbpm.com/song/all-these-things-i-hate-revolve-around-me/o2Z0EA,186.0,3/4,F♯m,4m,27.0,4.0,lOPL1,Bullet for My Valentine,https://getsongbpm.com/artist/bullet-for-my-valentine/lOPL1,"['heavy metal', 'rock']",GB,d530dbf9-69b1-404f-98f2-0431104f5a1e,The Poison,https://getsongbpm.com/album/the-poison/D1yXA,2005.0,Bullet for My Valentine,All These Things I Hate (Revolve Around Me)
424,v2QzOL,Cries in Vain,https://getsongbpm.com/song/cries-in-vain/v2QzOL,168.0,4/4,Gm,11m,29.0,1.0,lOPL1,Bullet for My Valentine,https://getsongbpm.com/artist/bullet-for-my-valentine/lOPL1,"['heavy metal', 'rock']",GB,d530dbf9-69b1-404f-98f2-0431104f5a1e,The Poison,https://getsongbpm.com/album/the-poison/D1yXA,2005.0,Bullet for My Valentine,Cries in Vain
425,,,,,,,,,,,,,,,,,,,Bullet for My Valentine,Hand of Blood
426,jRYkyY,Her Voice Resides,https://getsongbpm.com/song/her-voice-resides/jRYkyY,99.0,4/4,G♯,9d,32.0,1.0,lOPL1,Bullet for My Valentine,https://getsongbpm.com/artist/bullet-for-my-valentine/lOPL1,"['heavy metal', 'rock']",GB,d530dbf9-69b1-404f-98f2-0431104f5a1e,The Poison,https://getsongbpm.com/album/the-poison/D1yXA,2005.0,Bullet for My Valentine,Her Voice Resides
427,n5RoDY,Hit the Floor,https://getsongbpm.com/song/hit-the-floor/n5RoDY,195.0,4/4,Dm,12m,20.0,1.0,lOPL1,Bullet for My Valentine,https://getsongbpm.com/artist/bullet-for-my-valentine/lOPL1,"['heavy metal', 'rock']",GB,d530dbf9-69b1-404f-98f2-0431104f5a1e,The Poison,https://getsongbpm.com/album/the-poison/D1yXA,2005.0,Bullet for My Valentine,Hit the Floor
428,,,,,,,,,,,,,,,,,,,Bullet for My Valentine,Knives
429,pYZqGX,Room 409,https://getsongbpm.com/song/room-409/pYZqGX,93.0,4/4,G,2d,38.0,1.0,lOPL1,Bullet for My Valentine,https://getsongbpm.com/artist/bullet-for-my-valentine/lOPL1,"['heavy metal', 'rock']",GB,d530dbf9-69b1-404f-98f2-0431104f5a1e,The Poison,https://getsongbpm.com/album/the-poison/D1yXA,2005.0,Bullet for My Valentine,Room 409
430,mZqnBE,Suffocating Under Words of Sorrow (What Can I Do),https://getsongbpm.com/song/suffocating-under-words-of-sorrow-what-can-i-do/mZqnBE,93.0,4/4,Gm,11m,40.0,1.0,lOPL1,Bullet for My Valentine,https://getsongbpm.com/artist/bullet-for-my-valentine/lOPL1,"['heavy metal', 'rock']",GB,d530dbf9-69b1-404f-98f2-0431104f5a1e,The Poison,https://getsongbpm.com/album/the-poison/D1yXA,2005.0,Bullet for My Valentine,Suffocating Under Words of Sorrow (What Can I Do)
431,lYRmA7,Tears Don't Fall,https://getsongbpm.com/song/tears-don-t-fall/lYRmA7,162.0,4/4,Gm,11m,22.0,1.0,lOPL1,Bullet for My Valentine,https://getsongbpm.com/artist/bullet-for-my-valentine/lOPL1,"['heavy metal', 'rock']",GB,d530dbf9-69b1-404f-98f2-0431104f5a1e,The Poison,https://getsongbpm.com/album/the-poison/D1yXA,2005.0,Bullet for My Valentine,Tears Don't Fall
432,xk6BQz,The End,https://getsongbpm.com/song/the-end/xk6BQz,115.0,4/4,G♯,9d,47.0,1.0,lOPL1,Bullet for My Valentine,https://getsongbpm.com/artist/bullet-for-my-valentine/lOPL1,"['heavy metal', 'rock']",GB,d530dbf9-69b1-404f-98f2-0431104f5a1e,The Poison,https://getsongbpm.com/album/the-poison/D1yXA,2005.0,Bullet for My Valentine,The End
433,qxQrJD,The Poison,https://getsongbpm.com/song/the-poison/qxQrJD,93.0,4/4,F,12d,46.0,1.0,lOPL1,Bullet for My Valentine,https://getsongbpm.com/artist/bullet-for-my-valentine/lOPL1,"['heavy metal', 'rock']",GB,d530dbf9-69b1-404f-98f2-0431104f5a1e,The Poison,https://getsongbpm.com/album/the-poison/D1yXA,2005.0,Bullet for My Valentine,The Poison
434,VOROko,Waking the Demon,https://getsongbpm.com/song/waking-the-demon/VOROko,127.0,4/4,D,3d,31.0,1.0,lOPL1,Bullet for My Valentine,https://getsongbpm.com/artist/bullet-for-my-valentine/lOPL1,"['heavy metal', 'rock']",GB,d530dbf9-69b1-404f-98f2-0431104f5a1e,Scream Aim Fire,https://getsongbpm.com/album/scream-aim-fire/60Ow9,2008.0,Bullet for My Valentine,Waking the Demon
435,,,,,,,,,,,,,,,,,,,Cheap Trick,Ain't That a Shame
